rooftop_id,enterprise_id,rooftop_name,enterprise_name,Company Domain ,csm_poc,Product Stage,city,district,state,country,zipcode,account_type,account_sub_type,address_line1,address_line2,geo_coordinates
7ec258c21c,718e4c3f8,"Auto Smart, LLC","Auto Smart, LLC",autosmartny.com,garvit.sharma@spyne.ai,Studio Live,Binghamton,Broome County,New York,United States,13905,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"1126, Front Street",Broome County,"{""lat"":42.1476346,""lng"":-75.9001273}"
914010c1-b,91e7399ee,Auto X Change_1,Auto X-Change Inc,autoxchangeinc.com,garvit.sharma@spyne.ai,Studio Live,Honolulu,,Hawaii,United States,96826,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1621 Kalakaua Ave,,"{""lat"":21.2945392,""lng"":-157.8367931}"
ba7f56c2a2,6018c6f29,AutoCenters Nissan,AutoCenters Herculaneum LLC,,,Vini Onboarding,Herculaneum,Jefferson County,Missouri,United States,63048,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"1277, McNutt Street",Jefferson County,"{""lat"":38.2525841,""lng"":-90.4049107}"
ecd28cbd18,cdca96e86,Indianapolis,AutoGiant USA,autogiantusa.com,vishal.singh1@spyne.ai,Studio Live,Indianapolis,,Indiana,United States,46220,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,5350 N Keystone Ave,,"{""lat"":39.8501509,""lng"":-86.1247057}"
ea03d86534,dc8229a99,Autohighway_2,Autohighway,autohighway.com,prathamesh.prashant@spyne.ai,Studio Live,Sun Valley,,California,United States,91352,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,10641 Stagg St,,"{""lat"":34.2121385,""lng"":-118.3633553}"
0b565c41fe,11a42ff56,Autolynk,Autolynk,,anuj.tewatia@spyne.co.in,Studio Live,New Cairo,Cairo,Cairo,Egypt,11341,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,31 Bank District,31 Bank District,"{""lat"":30.0362899,""lng"":31.4758292}"
5e23adc1-7,f99ee97cd,Automatch_1,Automatch,automatchutah.com,sanyam.tyagi@spyne.ai,Studio Live,Orem,,Utah,United States,84057,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,658 North State Street,,"{""lat"":40.3506651,""lng"":-111.7300542}"
74593f9dae,f99ee97cd,Automatch_2,Automatch,automatchutah.com,sanyam.tyagi@spyne.ai,Studio Live,Orem,,Utah,United States,84057,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,658 North State Street,,"{""lat"":40.3506651,""lng"":-111.7300542}"
1cfc2c415d,0a3bf70b1,Automax Atlanta,Automax Atlanta,automaxatlanta.com,sudansh.tiruwa@spyne.ai,Vini Future Churn,Lilburn,Gwinnett County,Georgia,United States,30047,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"5034, Lawrenceville Highway",Gwinnett County,"{""lat"":33.8887523,""lng"":-84.14627689999999}"
ef805b89fd,9dc3254b2,Automax Motors LLC DbA FDS Luxury Auto,Automax Motors LLC DbA FDS Luxury Auto,fdsluxuryauto.com,prathamesh.prashant@spyne.ai,Studio Live,San Antonio,,Texas,United States,78216,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,427 W. Nakoma,,"{""lat"":29.5538053,""lng"":-98.4998934}"
0a53c55ca4,63fd1927e,Automistic Car Sales Ltd,Automistic Car sales Ltd,,anuj.tewatia@spyne.ai,Studio Live,IVER,Iver,Buckinghamshire,England,SL0 0LU,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,Bellswood Farm,Bellswood Farm,"{""lat"":51.5201939,""lng"":-0.509572}"
e9c525b49,c004299e5,Autoplex,Autoplex 2000 and All Star Buick GMC truck,allstarbuickgmctruck.com,ishika.arora@spyne.ai,Studio Live,Sulphur,,Louisiana,United States,70663,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"1035 E Napoleon St, Sulphur, LA",,"{""lat"":30.2362858,""lng"":-93.3650068}"
3f15aacefc,4a9553ec1,Autos Of Forney,Autos of Forney,lonestarautobrokers.com,abhijeet.mitra@spyne.ai,Studio Live,Greenville,,Texas,United States,75402,INDIVIDUAL_DEALER,FRANCHISE_DEALER,6415 I-30 Frontage Rd,,"{""lat"":33.1045394,""lng"":-96.1029393}"
3f15aacefc,4a9553ec1,Autos Of Forney,Autos of Forney,lonestarautobrokers.com,abhijeet.mitra@spyne.ai,Vini Live,Greenville,,Texas,United States,75402,INDIVIDUAL_DEALER,FRANCHISE_DEALER,6415 I-30 Frontage Rd,,"{""lat"":33.1045394,""lng"":-96.1029393}"
ecb75a3ce0,4a9553ec1,Autos of Forney Arlington,Autos of Forney,vinfastofforney.com,abhijeet.mitra@spyne.ai,Studio Live,Arlington,,Texas,United States,76001,GROUP_DEALER,FRANCHISE_DEALER,7445 U.S. 287 Frontage Rd,,"{""lat"":32.7355816,""lng"":-97.1071186}"
ecb75a3ce0,4a9553ec1,Autos of Forney Arlington,Autos of Forney,vinfastofforney.com,abhijeet.mitra@spyne.ai,Vini Live,Arlington,,Texas,United States,76001,GROUP_DEALER,FRANCHISE_DEALER,7445 U.S. 287 Frontage Rd,,"{""lat"":32.7355816,""lng"":-97.1071186}"
e31ac7aca6,4a9553ec1,Autos of Forney Greenville,Autos of Forney,aofgreenville.com,abhijeet.mitra@spyne.ai,Studio Live,Greenville,,Texas,United States,75402,GROUP_DEALER,FRANCHISE_DEALER,6415 I-30 Frontage Rd,,"{""lat"":33.1045394,""lng"":-96.1029393}"
e31ac7aca6,4a9553ec1,Autos of Forney Greenville,Autos of Forney,aofgreenville.com,abhijeet.mitra@spyne.ai,Vini Live,Greenville,,Texas,United States,75402,GROUP_DEALER,FRANCHISE_DEALER,6415 I-30 Frontage Rd,,"{""lat"":33.1045394,""lng"":-96.1029393}"
f7a149da86,4a9553ec1,Vinfast of Forney,Autos of Forney,vinfastofforney.com,abhijeet.mitra@spyne.ai,Studio Live,Forney,,Texas,United States,75126,GROUP_DEALER,FRANCHISE_DEALER,401 E US Hwy 80,,"{""lat"":32.747893,""lng"":-96.4719289}"
f7a149da86,4a9553ec1,Vinfast of Forney,Autos of Forney,vinfastofforney.com,abhijeet.mitra@spyne.ai,Vini Live,Forney,,Texas,United States,75126,GROUP_DEALER,FRANCHISE_DEALER,401 E US Hwy 80,,"{""lat"":32.747893,""lng"":-96.4719289}"
5d270dbde,0c217975e,Autoshop Services & Second Car Center LLC,Autoshop Services & Second Car Center LLC,secondcarcenter.com,prathamesh.prashant@spyne.ai,Studio Live,Derry,,New Hampshire,United States,3038,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,181 Rockingham Road Rte 28,,"{""lat"":42.8808677,""lng"":-71.3264492}"
40dda9dc3d,ad4f39a5b,raymond,Autova,autovacars.com,prathamesh.prashant@spyne.ai,Studio Live,Madison Heights,,Virginia,United States,24572,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,4454 S Amherst Hwy,,"{""lat"":37.4534588,""lng"":-79.12241}"
01b7300745,61cbf124e,BMI AUTO,BMI AUTO,bmiautollc.com,prathamesh.prashant@spyne.ai,Studio Live,Roswell,,Georgia,United States,30076,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,110 Mansell Cir,,"{""lat"":34.0331652,""lng"":-84.3458672}"
2de878b68a,9dd47c139,BP AUTO FINDERS,BP AUTO FINDERS,bpautofinders.com,garvit.sharma@spyne.ai,Studio Live,Louisburg,,North Carolina,United States,27549,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,189 US-401,,"{""lat"":36.0954744,""lng"":-78.2968351}"
3f8840bb3,df4585633,BROWN BROTHERS AUTOMOTIVE_1,BROWN BROTHERS AUTOMOTIVE,brownbrothersautomotive.com,prathamesh.prashant@spyne.ai,Studio Live,Mesa,,Arizona,United States,85203,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1850 East Main Street,,"{""lat"":33.4159169,""lng"":-111.7914735}"
34fd4c3e-c,54f31da6d,Baker Cars,"Baker Cadillac, Inc",durandcadillac.com,vishal.singh1@spyne.ai,Studio Live,Leominster,,Massachusetts,United States,1453,GROUP_DEALER,FRANCHISE_DEALER,495 Main St,,"{""lat"":42.5387949,""lng"":-71.7422658}"
f4c10415e1,8b16b44f5,Honda of Olathe,Baxter Automotive,hondaofolathe.com,avinash.jha@spyne.ai,Studio Live,Olathe,Johnson County,Kansas,United States,66062,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"1000, North Rogers Road","Moore Business Park, Johnson County","{""lat"":38.8980194,""lng"":-94.7836782}"
9accad967,32c6e0eec,Beadle Auto,"Beadle Ford, INC.",beadleautogroup.com,abhijeet.mitra@spyne.ai,Studio Live,Bowdle,,South Dakota,United States,57428,INDIVIDUAL_DEALER,FRANCHISE_DEALER,5023 4th Ave,,"{""lat"":45.4477151,""lng"":-99.6550898}"
9a72db996f,cd34da2f2,Beaver County Dodge Chrysler Jeep RAM,Beaver County Auto,emeraldchevrolet.com,abhijeet.mitra@spyne.ai,Studio Live,Beaver Falls,Beaver County,Pennsylvania,United States,15010,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"2777, Constitution Boulevard",Beaver County,"{""lat"":40.78023195768428,""lng"":-80.39013183897457}"
9a72db996f,cd34da2f2,Beaver County Dodge Chrysler Jeep RAM,Beaver County Auto,emeraldchevrolet.com,zeeshana.aijaz@spyne.ai,Vini Live,Beaver Falls,Beaver County,Pennsylvania,United States,15010,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"2777, Constitution Boulevard",Beaver County,"{""lat"":40.78023195768428,""lng"":-80.39013183897457}"
34512e0de0,00ddd69aa,Beck Motors,Beck Motors,beck-motors.com,prathamesh.prashant@spyne.ai,Studio Live,Pierre,,South Dakota,United States,57501,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"1905 N Garfield Ave, Pierre, SD, USA",,"{""lat"":44.3736018,""lng"":-100.3179378}"
8ad6e87c77,92b1bce4c,Bemer Motor Cars,Bemer Motor Cars,inventory.bemer.com,garvit.sharma@spyne.ai,Studio Live,Houston,,Texas,United States,77063,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,9201 Richmond Ave,,"{""lat"":29.728951,""lng"":-95.525226}"
28256f5c4b,70abd0693,Bemidji Chrysler & Honda of Bemidji_1,Bemidji Chrysler & Honda of Bemidji,hondaofbemidji.com,sanyam.tyagi@spyne.ai,Studio Live,Bemidji,,Minnesota,United States,56601,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"755 Paul Bunyan Drive NW Bemidji, MN",,"{""lat"":47.4908768,""lng"":-94.891856}"
9fd1cb64-d,70abd0693,Bemidji Chrysler & Honda of Bemidji_2,Bemidji Chrysler & Honda of Bemidji,hondaofbemidji.com,sanyam.tyagi@spyne.ai,Studio Live,Bemidji,,Minnesota,United States,56601,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"755 Paul Bunyan Drive NW Bemidji, MN",,"{""lat"":47.4908768,""lng"":-94.891856}"
396aaff6f4,75ee8c638,Rancho Cucamonga,Ben Clymer's The Body Shop,,avinash.jha@spyne.ai,Studio Live,Moreno Valley,Riverside County,California,United States,92553,INDIVIDUAL_DEALER,FRANCHISE_DEALER,East Alessandro Boulevard,Riverside County,"{""lat"":33.9167086,""lng"":-117.2857667}"
1c4dd05df6,3f55cc067,Benitez,Benitez Auto Group,,prathamesh.prashant@spyne.ai,Studio Live,Dallas,Dallas County,Texas,United States,75211,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"3011, Fort Worth Avenue","Unit ste 2, Oak Cliff, Dallas County","{""lat"":32.756514,""lng"":-96.8692973}"
1c4dd05df6,3f55cc067,Benitez,Benitez Auto Group,,prathamesh.prashant@spyne.ai,Vini Live,Dallas,Dallas County,Texas,United States,75211,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"3011, Fort Worth Avenue","Unit ste 2, Oak Cliff, Dallas County","{""lat"":32.756514,""lng"":-96.8692973}"
acdd85797,fb11e671a,MP22691,Bentley Jacksonville,maseratijacksonville.com,jaspreet.kaur@spyne.ai,Studio Future Churn,Jacksonville,,Florida,United States,32256,GROUP_DEALER,FRANCHISE_DEALER,7137 Bentley Road,,"{""lat"":30.2436543,""lng"":-81.5935326}"
83292935c,fb11e671a,Maserati Jacksonville,Bentley Jacksonville,bentleyjacksonville.com,jaspreet.kaur@spyne.ai,Studio Future Churn,Jacksonville,,Florida,United States,32256,GROUP_DEALER,FRANCHISE_DEALER,7137 Bentley Rd,,"{""lat"":30.2436543,""lng"":-81.5935326}"
6193121982,QJC7Y1H68,Bergstrom AutosTeam-A,Bergstrom Automotive,bergstromauto.com,aman.seth@spyne.ai,Studio Live,Neenah,,Wisconsin,United States,54956,GROUP_DEALER,FRANCHISE_DEALER,One Neenah Center,,"{""lat"":44.198988,""lng"":-88.4514719}"
f8b0d2566,2bee617cb,Angola,"Best Deal Auto Sales, INC.",bestdealautosalesonline.com,ishika.arora@spyne.ai,Studio Live,Angola,,Indiana,United States,46703,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,3095 N. Wayne St,,"{""lat"":41.6566959,""lng"":-84.9995213}"
6d555fafa,2bee617cb,Auburn,"Best Deal Auto Sales, INC.",bestdealautosalesonline.com,ishika.arora@spyne.ai,Studio Live,Auburn,,Indiana,United States,46706,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1875 IN-8 BLDG 2,,"{""lat"":41.3669046,""lng"":-85.1031533}"
d858f6b4e,2bee617cb,Fort Wayne,"Best Deal Auto Sales, INC.",bestdealautosalesonline.com,ishika.arora@spyne.ai,Studio Live,Fort Wayne,,Indiana,United States,46808,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2630 Goshen Rd,,"{""lat"":41.1138448,""lng"":-85.1764738}"
775cb8e49,2bee617cb,Import Store,"Best Deal Auto Sales, INC.",bestdealautosalesonline.com,ishika.arora@spyne.ai,Studio Live,Fort Wayne,,Indiana,United States,46808,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2541 Goshen Rd,,"{""lat"":41.1128881,""lng"":-85.1759267}"
41fcd4235,2bee617cb,Truck Store,"Best Deal Auto Sales, INC.",bestdealautosalesonline.com,ishika.arora@spyne.ai,Studio Live,Fort Wayne,,Indiana,United States,46808,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2715 Goshen Rd,,"{""lat"":41.1143293,""lng"":-85.1777406}"
5e50a05b8,2bee617cb,Warsaw,"Best Deal Auto Sales, INC.",bestdealautosalesonline.com,ishika.arora@spyne.ai,Studio Live,Warsaw,,Indiana,United States,46580,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2942 US-30,,"{""lat"":41.2234519,""lng"":-85.7854287}"
a1aa9a5db4,d0d5ea9c0,Beverly Hills Auto Group,Beverly Hills Auto Group,beverlyhillsautogroup.com,garvit.sharma@spyne.ai,Studio Live,Hempstead Tpke Elmont,,New York,United States,11003,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1213 Hempstead Turnpike,,"{""lat"":40.7081193,""lng"":-73.6855288}"
230b9cb9a3,5aae59ef8,Big Valley Ford,Big Valley Ford,bigvalley.biz,sanyam.tyagi@spyne.ai,Studio Live,Ewen,,Michigan,United States,49925,INDIVIDUAL_DEALER,FRANCHISE_DEALER,M-28,,"{""lat"":46.5347369,""lng"":-89.2765985}"
9daf08e9-b,f95f2d883,Bluefield Honda,Bill Cole AutoMall Bluefield,colehonda.com,jaspreet.kaur@spyne.ai,Studio Live,Bluefield,,West Virginia,United States,24701,INDIVIDUAL_DEALER,FRANCHISE_DEALER,Route 460 Green Valley,,"{""lat"":37.3233007,""lng"":-81.138049}"
fe7994f4-5,f95f2d883,Bluefield Kia,Bill Cole AutoMall Bluefield,colekia.com,jaspreet.kaur@spyne.ai,Studio Live,Bluefield,,West Virginia,United States,24701,INDIVIDUAL_DEALER,FRANCHISE_DEALER,Route 460 Green Valley,,"{""lat"":37.3233092,""lng"":-81.1380543}"
9b7ead54-d,f95f2d883,Bluefield Nissan,Bill Cole AutoMall Bluefield,colenissan.com,jaspreet.kaur@spyne.ai,Studio Live,Bluefield,,West Virginia,United States,24701,INDIVIDUAL_DEALER,FRANCHISE_DEALER,Route 460 Green Valley,,"{""lat"":37.3233092,""lng"":-81.1380543}"
eaceacbf-f,f95f2d883,Bluefield Subaru,Bill Cole AutoMall Bluefield,colesubaru.com,jaspreet.kaur@spyne.ai,Studio Live,Bluefield,,West Virginia,United States,24701,INDIVIDUAL_DEALER,FRANCHISE_DEALER,Route 460 Green Valley,,"{""lat"":37.3242631,""lng"":-81.1375943}"
ef65efcd31,511b1d720,Bill Wright Toyota,Bill Wright Toyota,billwrighttoyota.com,sudansh.tiruwa@spyne.ai,Vini Live,Bakersfield,Kern County,California,United States,93313,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"5100, Gasoline Alley Drive",Kern County,"{""lat"":35.3080774,""lng"":-119.0344569}"
ceba6623fa,0.00E+00,AutoJam,Bitcodi,,,Studio Onboarding,Alcorcón,Madrid,Comunidad de Madrid,España,28923,PARTNER,,"31, Calle los Electricistas",Madrid,"{""lat"":40.34040909597581,""lng"":-3.8045888584106136}"
9cccb56d2,1f3dcfbe3,Blasius GMC,Blasius Buick GMC,blasiusgmc.com,avinash.jha@spyne.ai,Studio Live,Branford,,Connecticut,United States,6405,GROUP_DEALER,FRANCHISE_DEALER,"490 E Main St, Branford",,"{""lat"":41.2992656,""lng"":-72.7704402}"
d73c8ecd12,88944f333,Blasius Kia,Blasius Kia,blasiuskia.com,avinash.jha@spyne.ai,Studio Live,Watertown,,Connecticut,United States,6795,INDIVIDUAL_DEALER,FRANCHISE_DEALER,699 Straits Turnpike,,"{""lat"":41.5730785,""lng"":-73.0988583}"
cc1abeea7,c003d1e81,Blasius North Torrington,Blasius North,blasiusnorth.com,avinash.jha@spyne.ai,Studio Live,Torrington,,Connecticut,United States,6790,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"1530 E Main St, Torrington",,"{""lat"":41.8188499,""lng"":-73.0874205}"
ff0febc37,e271d9c93,Blasius South Auto Sales Stratford,Blasius South,blasiussouth.com,avinash.jha@spyne.ai,Studio Live,Stratford,,Connecticut,United States,6615,INDIVIDUAL_DEALER,FRANCHISE_DEALER,280 Ferry Blvd,,"{""lat"":41.1933447,""lng"":-73.1225137}"
75135341d8,257cc21aa,Boardman Subaru,Boardman Subaru and Imports,boardmansubaru.com,vishal.singh1@spyne.ai,Studio Live,Youngstown,,Ohio,United States,44512,INDIVIDUAL_DEALER,FRANCHISE_DEALER,7811 South Ave,,"{""lat"":41.0111305,""lng"":-80.633036}"
711e1fc331,b047d91bc,Bob Allen Ford,Bob Allen Ford- Ottawa,boballenford.com,vishal.singh1@spyne.ai,Studio Churned,Overland Park,,Kansas,United States,66212,INDIVIDUAL_DEALER,FRANCHISE_DEALER,Fleet Service : 6845 W 91st Street,,"{""lat"":38.9742502,""lng"":-94.6851702}"
711e1fc331,b047d91bc,Bob Allen Ford,Bob Allen Ford- Ottawa,boballenford.com,vishal.singh1@spyne.ai,Vini Churned,Overland Park,,Kansas,United States,66212,INDIVIDUAL_DEALER,FRANCHISE_DEALER,Fleet Service : 6845 W 91st Street,,"{""lat"":38.9742502,""lng"":-94.6851702}"
7bb2a1cd-5,640edb0f7,390_Imports NYC,Bob Johnson Automotive Group,bobjohnsonleroy.com,jaspreet.kaur@spyne.ai,Studio Live,Avon,,New York,United States,14414,GROUP_DEALER,FRANCHISE_DEALER,2780 Lakeville Road,,"{""lat"":42.8667334,""lng"":-77.7143119}"
7bb2a1cd-5,640edb0f7,390_Imports NYC,Bob Johnson Automotive Group,bobjohnsonleroy.com,tushar.srivastava@spyne.ai,Vini Live,Avon,,New York,United States,14414,GROUP_DEALER,FRANCHISE_DEALER,2780 Lakeville Road,,"{""lat"":42.8667334,""lng"":-77.7143119}"
eead19e60a,640edb0f7,Bob Johnson Ford Pulaski,Bob Johnson Automotive Group,,jaspreet.kaur@spyne.ai,Studio Live,Pulaski,Oswego County,New York,United States,13142,GROUP_DEALER,FRANCHISE_DEALER,"84, Caprara Drive",Oswego County,"{""lat"":43.5486759,""lng"":-76.11303459999999}"
eead19e60a,640edb0f7,Bob Johnson Ford Pulaski,Bob Johnson Automotive Group,,tushar.srivastava@spyne.ai,Vini Live,Pulaski,Oswego County,New York,United States,13142,GROUP_DEALER,FRANCHISE_DEALER,"84, Caprara Drive",Oswego County,"{""lat"":43.5486759,""lng"":-76.11303459999999}"
10787c0b1,640edb0f7,Bob Johnson Leroy,Bob Johnson Automotive Group,bobjohnsonleroy.com,jaspreet.kaur@spyne.ai,Studio Live,Le Roy,Genesee County,New York,United States,14482,GROUP_DEALER,FRANCHISE_DEALER,"7000, West Main Road",Genesee County,"{""lat"":42.9786217,""lng"":-78.0194846}"
10787c0b1,640edb0f7,Bob Johnson Leroy,Bob Johnson Automotive Group,bobjohnsonleroy.com,tushar.srivastava@spyne.ai,Vini Live,Le Roy,Genesee County,New York,United States,14482,GROUP_DEALER,FRANCHISE_DEALER,"7000, West Main Road",Genesee County,"{""lat"":42.9786217,""lng"":-78.0194846}"
b486163b-8,640edb0f7,Bob Johnson Lexus NY,Bob Johnson Automotive Group,bobjohnsonleroy.com,jaspreet.kaur@spyne.ai,Studio Live,Rochester,,New York,United States,14623,GROUP_DEALER,FRANCHISE_DEALER,4700 W Henrietta Rd,,"{""lat"":43.0596934,""lng"":-77.652625}"
b486163b-8,640edb0f7,Bob Johnson Lexus NY,Bob Johnson Automotive Group,bobjohnsonleroy.com,tushar.srivastava@spyne.ai,Vini Live,Rochester,,New York,United States,14623,GROUP_DEALER,FRANCHISE_DEALER,4700 W Henrietta Rd,,"{""lat"":43.0596934,""lng"":-77.652625}"
90caafc2-7,640edb0f7,Bob Johnson Mazda,Bob Johnson Automotive Group,bobjohnsonleroy.com,jaspreet.kaur@spyne.ai,Studio Live,Rochester,,New York,United States,14623,GROUP_DEALER,FRANCHISE_DEALER,3755 W Henrietta Rd,,"{""lat"":43.0789476,""lng"":-77.6451535}"
90caafc2-7,640edb0f7,Bob Johnson Mazda,Bob Johnson Automotive Group,bobjohnsonleroy.com,tushar.srivastava@spyne.ai,Vini Live,Rochester,,New York,United States,14623,GROUP_DEALER,FRANCHISE_DEALER,3755 W Henrietta Rd,,"{""lat"":43.0789476,""lng"":-77.6451535}"
8665c492-4,640edb0f7,Bob Johnson Valley Cadillac,Bob Johnson Automotive Group,bobjohnsonleroy.com,jaspreet.kaur@spyne.ai,Studio Live,Rochester,,New York,United States,14623,GROUP_DEALER,FRANCHISE_DEALER,3100 S Winton Rd.,,"{""lat"":43.0927543,""lng"":-77.583074}"
8665c492-4,640edb0f7,Bob Johnson Valley Cadillac,Bob Johnson Automotive Group,bobjohnsonleroy.com,tushar.srivastava@spyne.ai,Vini Live,Rochester,,New York,United States,14623,GROUP_DEALER,FRANCHISE_DEALER,3100 S Winton Rd.,,"{""lat"":43.0927543,""lng"":-77.583074}"
f117796d5,640edb0f7,Bob_Johnson_Toyota,Bob Johnson Automotive Group,bobjohnsonleroy.com,jaspreet.kaur@spyne.ai,Studio Live,Rochester,,New York,United States,14623,GROUP_DEALER,FRANCHISE_DEALER,3399 W Henrietta Rd,,"{""lat"":43.0863774,""lng"":-77.6449792}"
f117796d5,640edb0f7,Bob_Johnson_Toyota,Bob Johnson Automotive Group,bobjohnsonleroy.com,tushar.srivastava@spyne.ai,Vini Live,Rochester,,New York,United States,14623,GROUP_DEALER,FRANCHISE_DEALER,3399 W Henrietta Rd,,"{""lat"":43.0863774,""lng"":-77.6449792}"
5fffd3bf-5,640edb0f7,Buick GMC Nyc,Bob Johnson Automotive Group,bobjohnsonleroy.com,jaspreet.kaur@spyne.ai,Studio Live,Rochester,,New York,United States,14626,GROUP_DEALER,FRANCHISE_DEALER,4389 West Ridge Road,,"{""lat"":43.2156346,""lng"":-77.7487631}"
5fffd3bf-5,640edb0f7,Buick GMC Nyc,Bob Johnson Automotive Group,bobjohnsonleroy.com,tushar.srivastava@spyne.ai,Vini Live,Rochester,,New York,United States,14626,GROUP_DEALER,FRANCHISE_DEALER,4389 West Ridge Road,,"{""lat"":43.2156346,""lng"":-77.7487631}"
588ca20d-d,640edb0f7,Buick GMC South,Bob Johnson Automotive Group,bobjohnsonleroy.com,jaspreet.kaur@spyne.ai,Studio Live,Henrietta,,New York,United States,14467,GROUP_DEALER,FRANCHISE_DEALER,4600 W Henrietta Rd,,"{""lat"":43.0608166,""lng"":-77.6524725}"
588ca20d-d,640edb0f7,Buick GMC South,Bob Johnson Automotive Group,bobjohnsonleroy.com,tushar.srivastava@spyne.ai,Vini Live,Henrietta,,New York,United States,14467,GROUP_DEALER,FRANCHISE_DEALER,4600 W Henrietta Rd,,"{""lat"":43.0608166,""lng"":-77.6524725}"
ce7ba7a3-f,640edb0f7,CDJR Ford Avon,Bob Johnson Automotive Group,bobjohnsonleroy.com,jaspreet.kaur@spyne.ai,Studio Live,Avon,,New York,United States,14414,GROUP_DEALER,FRANCHISE_DEALER,1675 Interstate Drive,,"{""lat"":42.9088982,""lng"":-77.7002495}"
ce7ba7a3-f,640edb0f7,CDJR Ford Avon,Bob Johnson Automotive Group,bobjohnsonleroy.com,tushar.srivastava@spyne.ai,Vini Live,Avon,,New York,United States,14414,GROUP_DEALER,FRANCHISE_DEALER,1675 Interstate Drive,,"{""lat"":42.9088982,""lng"":-77.7002495}"
e05fd243-c,640edb0f7,CDJR_Watertowm,Bob Johnson Automotive Group,bobjohnsonleroy.com,jaspreet.kaur@spyne.ai,Studio Live,Watertown,,New York,United States,13601,GROUP_DEALER,FRANCHISE_DEALER,18712 US-11,,"{""lat"":43.9360909,""lng"":-75.9278731}"
